service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
255561,1,1,1,1,1,1,1,20250201,20300930
255562,1,1,1,1,1,0,0,20250201,20300930
255563,1,1,1,1,1,0,0,20250201,20300930
255564,1,1,1,1,1,1,0,20250201,20300930
255589,1,1,1,1,1,1,1,20241201,20280930
255607,1,1,1,1,1,0,0,20250201,20300930
255608,1,1,1,1,1,0,0,20250201,20290630
255609,1,1,1,1,1,0,0,20250201,20290630
255629,1,1,1,1,1,0,0,20250101,20260513
255648,1,1,1,1,1,0,0,20241114,20260513
255650,1,1,1,1,1,0,0,20241114,20250612
255651,1,1,1,1,1,1,1,20241114,20260513
255655,1,1,1,1,1,0,0,20241114,20260513
255674,1,1,1,1,1,0,1,20250201,20300930
255675,0,0,0,0,0,1,1,20241201,20300331
255677,1,1,1,1,1,1,1,20241201,20300331
255678,1,1,1,1,1,0,0,20241201,20300331
255692,0,0,0,0,0,0,1,20241206,20291205
255693,0,0,0,0,1,0,1,20241206,20291205
255755,1,1,1,1,1,0,0,20241201,20260513
255756,1,1,1,1,1,0,0,20241201,20260513
255757,1,1,1,1,1,0,0,20241201,20260513
255758,1,1,1,1,1,0,0,20241201,20260513
255759,1,1,1,1,1,0,0,20241201,20260513
255760,1,1,1,1,1,0,0,20241201,20260513
255768,0,0,0,0,0,1,0,20241201,20260513
255769,0,0,0,0,0,1,0,20241201,20260513
255770,0,0,0,0,0,1,0,20241201,20260513
255771,0,0,0,0,0,1,0,20241201,20260513
255772,0,0,0,0,0,1,0,20241201,20260513
255776,1,1,1,1,1,0,0,20241201,20260513
255777,1,1,1,1,1,0,0,20241201,20260513
255778,1,1,1,1,1,0,0,20241201,20260513
255779,1,1,1,1,1,0,0,20241201,20260513
255780,1,1,1,1,1,0,0,20241201,20260513
255781,1,1,1,1,1,0,0,20241201,20260513
255782,1,1,1,1,1,0,0,20241201,20260513
255783,1,1,1,1,1,0,0,20241201,20260513
255785,0,0,0,0,0,1,0,20241201,20260513
255786,0,0,0,0,0,1,0,20241201,20260513
255787,0,0,0,0,0,1,0,20241201,20260513
255788,0,0,0,0,0,1,0,20241201,20260513
255789,1,1,1,1,1,0,0,20241201,20300331
255790,1,1,1,1,1,1,1,20241201,20300331
255791,1,1,1,1,1,0,0,20241201,20300331
255793,1,1,1,1,1,1,1,20241201,20300331
255794,1,1,1,1,1,1,1,20241201,20300331
255795,1,1,1,1,1,0,0,20241201,20300331
255831,1,1,1,1,1,0,0,20241201,20260513
255832,0,0,0,0,0,1,1,20241201,20260513
255833,0,0,0,0,0,1,1,20241201,20260513
255834,1,1,1,1,1,0,0,20241201,20260513
255838,1,1,1,1,1,0,0,20250201,20260513
255843,0,0,0,0,0,0,1,20241201,20260513
255844,0,0,0,0,0,0,1,20241201,20260513
255845,0,0,0,0,0,0,1,20241201,20260513
255846,0,0,0,0,0,0,1,20241201,20260513
255847,0,0,0,0,0,0,1,20241201,20260513
255907,1,1,1,1,1,0,0,20241201,20260513
256098,1,1,1,1,1,0,0,20241201,20260513
256107,1,1,1,1,1,0,0,20241201,20260513
256108,0,0,0,0,0,1,1,20241201,20260513
256109,0,0,0,0,0,1,1,20250613,20250831
256110,0,0,0,0,0,0,1,20241201,20250609
256111,0,0,0,0,0,1,0,20241201,20250609
256112,0,0,0,0,1,0,0,20241201,20250609
256113,1,1,1,1,0,0,0,20241201,20250609
256114,1,0,1,0,1,0,0,20241201,20260513
256115,0,1,0,1,0,0,0,20241201,20260513
256117,1,1,1,1,1,0,0,20241201,20250609
256118,0,0,0,0,0,0,1,20250201,20260513
256135,1,1,1,1,1,0,0,20250201,20260513
256159,1,1,1,1,1,0,0,20241202,20260513
256160,1,1,1,1,1,0,0,20241202,20260513
256240,0,0,0,0,0,1,0,20241201,20260513
256241,1,1,0,0,0,1,1,20250701,20250831
256242,0,0,0,0,1,0,0,20241201,20250621
256243,1,1,1,1,0,1,1,20241201,20250630
256244,0,0,0,0,0,1,1,20241201,20250621
256245,1,1,1,1,1,1,1,20241201,20250621
256246,1,1,1,1,1,0,0,20241201,20250621
256264,0,0,0,0,0,1,0,20250201,20260513
256277,0,0,0,0,0,0,1,20241201,20260513
256299,0,0,0,0,0,0,1,20241201,20260513
256300,0,0,0,0,0,0,1,20241201,20260513
256301,0,0,0,0,0,0,1,20241201,20260513
256302,0,0,0,0,0,0,1,20241201,20260513
256325,1,1,1,1,1,1,0,20250101,20280930
256565,0,0,0,0,1,1,0,20250105,20250615
256568,0,0,0,0,0,1,0,20250616,20250831
256595,1,1,1,1,1,0,0,20250105,20250615
256605,0,0,0,0,1,0,0,20250101,20280930
256608,1,1,1,1,1,1,1,20241202,20260513
256609,1,1,1,1,1,1,0,20241202,20260513
256610,1,1,1,1,1,0,0,20241202,20260513
256613,1,1,1,1,1,0,0,20241202,20260513
256614,0,0,0,0,0,1,1,20241202,20260513
256615,1,1,1,1,1,0,0,20241202,20260513
256616,1,1,1,1,1,0,0,20241202,20260513
256618,0,0,1,0,0,0,0,20241202,20260513
256619,1,1,1,1,1,0,0,20241202,20260513
256620,1,1,1,1,1,0,0,20241202,20260513
256621,1,1,1,1,1,0,0,20241202,20260513
256702,1,1,1,1,1,1,1,20241114,20250930
256733,1,1,1,1,1,1,1,20241216,20260630
256734,1,1,1,1,1,1,1,20241216,20260630
256735,0,0,0,0,1,1,1,20241216,20250615
256745,0,0,0,0,1,1,0,20250616,20251215
256760,1,1,1,1,1,0,0,20250106,20260513
256761,1,1,1,1,1,0,0,20250106,20260513
256762,1,1,1,1,1,0,0,20250201,20290630
256785,1,1,1,1,1,1,0,20250201,20300930
256786,1,1,1,1,1,0,0,20250201,20300930
256787,1,1,1,1,1,0,0,20250201,20300930
256788,0,0,0,0,0,1,1,20250201,20300930
256789,1,0,1,0,1,0,0,20250201,20300930
256790,1,1,1,1,1,0,0,20250101,20280930
256791,1,1,1,1,1,0,0,20250201,20290630
256792,1,1,1,1,1,0,0,20250201,20260513
256794,1,1,1,1,1,0,0,20250201,20260513
256795,1,1,1,1,1,0,0,20250201,20260513
256796,1,1,1,1,1,0,0,20250201,20260513
256798,1,1,1,1,1,0,0,20250101,20280930
256799,1,1,1,1,0,0,0,20250201,20250531
256800,1,1,1,1,1,1,1,20250101,20280930
256801,0,0,0,0,1,0,0,20250201,20250531
256894,0,0,0,0,0,1,1,20250201,20260513
256896,1,1,1,1,1,0,0,20250201,20300930
256897,1,1,1,1,1,0,0,20250201,20300930
256933,1,1,1,1,1,0,0,20250201,20260513
256934,0,0,0,0,0,1,0,20250201,20260513
256955,1,1,1,1,1,1,1,20241205,20260513
257080,1,1,1,1,1,1,0,20250101,20280930
257111,0,0,0,0,0,1,0,20250101,20280930
257112,1,1,1,1,1,1,1,20250101,20280930
257114,0,0,0,0,0,0,1,20250101,20280930
257115,1,1,1,1,1,0,0,20250428,20250609
257118,1,1,1,1,1,0,0,20250106,20260513
257119,1,1,1,1,1,0,0,20250106,20260513
257121,1,1,1,1,1,0,0,20250106,20260513
257122,1,1,1,1,1,0,0,20250106,20260513
257123,1,1,1,1,1,0,0,20250106,20260513
257124,1,1,1,1,1,0,0,20250106,20260513
257125,1,1,1,1,1,0,0,20250106,20260513
257126,1,1,1,1,1,0,0,20250106,20260513
257127,1,1,1,1,1,0,0,20250106,20260513
257128,1,1,1,1,1,0,0,20250106,20260513
257129,1,1,1,1,1,0,0,20250106,20260513
257133,1,1,1,1,1,0,0,20250101,20280930
257138,1,1,1,1,1,0,0,20250106,20260513
257139,1,1,1,1,1,0,0,20250106,20260513
257140,1,1,1,1,1,0,0,20250106,20260513
257141,1,1,1,1,1,0,0,20250106,20260513
257142,1,1,1,1,1,0,0,20250106,20260513
257167,1,1,1,1,1,1,1,20250101,20280930
257168,1,1,1,1,1,0,0,20250101,20280930
257169,1,1,1,1,1,1,1,20250101,20280930
257229,1,1,1,1,1,0,0,20250101,20280930
257230,0,0,0,0,0,1,1,20250101,20280930
257234,1,1,1,1,1,0,0,20250101,20280930
257235,1,1,1,1,1,0,0,20250101,20280930
257263,1,1,1,1,1,0,0,20250101,20280930
257303,0,0,0,0,0,0,1,20250106,20260513
257304,0,0,0,0,0,0,1,20250106,20260513
257305,0,0,0,0,0,0,1,20250106,20260513
257306,0,0,0,0,0,0,1,20250106,20260513
257307,0,0,0,0,0,0,1,20250106,20260513
257308,0,0,0,0,0,0,1,20250106,20260513
257309,0,0,0,0,0,0,1,20250106,20260513
257310,0,0,0,0,0,0,1,20250106,20260513
257311,0,0,0,0,0,0,1,20250106,20260513
257312,0,0,0,0,0,0,1,20250106,20260513
257321,0,0,0,0,0,0,1,20250106,20260513
257322,0,0,0,0,0,0,1,20250106,20260513
257323,0,0,0,0,0,0,1,20250106,20260513
257324,0,0,0,0,0,0,1,20250106,20260513
257336,1,1,1,1,1,0,0,20250106,20260513
257337,1,1,1,1,1,0,0,20250106,20260513
257338,1,1,1,1,1,0,0,20250106,20260513
257339,1,1,1,1,1,0,0,20250106,20260513
257341,1,1,1,1,1,0,0,20250106,20260513
257342,1,1,1,1,1,0,0,20250106,20260513
257343,1,1,1,1,1,0,0,20250106,20260513
257344,1,1,1,1,1,0,0,20250106,20260513
257345,1,0,1,0,1,0,0,20250106,20260513
257346,1,0,1,0,1,0,0,20250106,20260513
257347,1,0,1,0,1,0,0,20250106,20260513
257348,1,0,1,0,1,0,0,20250106,20260513
257349,1,0,1,0,1,0,0,20250106,20260513
257350,0,1,0,1,0,0,0,20250106,20260513
257351,0,1,0,1,0,0,0,20250106,20260513
257352,0,1,0,1,0,0,0,20250106,20260513
257354,1,0,1,0,1,0,0,20250106,20260513
257355,1,0,1,0,1,0,0,20250106,20260513
257356,1,0,1,0,1,0,0,20250106,20260513
257357,1,0,1,0,1,0,0,20250106,20260513
257358,1,0,1,0,1,0,0,20250106,20260513
257359,1,0,1,0,1,0,0,20250106,20260513
257360,1,0,1,0,1,0,0,20250106,20260513
257361,0,1,0,1,0,0,0,20250106,20260513
257362,0,1,0,1,0,0,0,20250106,20260513
257363,0,1,0,1,0,0,0,20250106,20260513
257364,0,1,0,1,0,0,0,20250106,20260513
257365,0,1,0,1,0,0,0,20250106,20260513
257366,1,0,1,0,1,0,0,20250106,20260513
257367,1,0,1,0,1,0,0,20250106,20260513
257368,1,0,1,0,1,0,0,20250106,20260513
257369,1,0,1,0,1,0,0,20250106,20260513
257370,1,0,1,0,1,0,0,20250106,20260513
257371,0,1,0,1,0,0,0,20250106,20260513
257372,0,1,0,1,0,0,0,20250106,20260513
257373,0,1,0,1,0,0,0,20250106,20260513
257374,0,1,0,1,0,0,0,20250106,20260513
257375,0,0,0,0,0,1,1,20250101,20280930
257383,1,1,1,1,1,0,0,20250101,20280930
257384,1,1,1,1,1,0,0,20250106,20260513
257385,1,1,1,1,1,0,0,20250106,20260513
257387,1,1,1,1,1,1,1,20240601,20260131
257390,1,1,1,1,1,1,1,20240601,20260131
257434,1,1,1,1,1,1,1,20250201,20300930
257449,1,1,1,1,1,1,1,20250101,20260513
257450,1,1,1,1,1,0,0,20250101,20260513
257451,0,0,0,0,0,1,1,20250101,20260513
257455,1,1,1,1,1,1,1,20250201,20290630
257456,1,0,1,0,1,0,0,20250201,20300930
257457,1,1,1,1,1,0,0,20250201,20300930
257458,1,0,1,0,1,1,1,20250201,20300930
257459,1,1,1,1,1,1,0,20250201,20290630
257503,1,1,1,1,1,0,0,20250106,20260513
257504,1,1,1,1,1,0,0,20250106,20260513
257505,1,1,1,1,1,0,0,20250106,20260513
257506,1,1,1,1,1,0,0,20250106,20260513
257507,1,1,1,1,1,0,0,20250106,20260513
257508,1,1,1,1,1,0,0,20250106,20260513
257509,1,1,1,1,1,0,0,20250106,20260513
257510,1,1,1,1,1,0,0,20250106,20260513
257511,1,1,1,1,1,0,0,20250106,20260513
257539,0,0,0,0,0,0,1,20240826,20250608
257544,1,0,1,0,1,0,0,20250201,20300930
257545,0,0,0,0,0,1,1,20250101,20260513
257546,0,1,0,1,0,0,0,20250201,20300930
257547,0,1,0,1,0,0,0,20250201,20300930
257548,0,0,0,0,0,1,1,20250201,20300930
257549,0,0,0,0,0,1,1,20250201,20300930
257553,1,0,1,0,1,1,1,20250201,20300930
257554,0,1,0,1,0,0,0,20250201,20300930
257555,0,1,0,1,0,0,0,20250201,20300930
257556,1,0,1,0,1,1,1,20250201,20300930
257557,1,0,1,0,1,1,1,20250201,20300930
257558,0,1,0,1,0,0,0,20250201,20300930
257559,0,1,0,1,0,0,0,20250201,20300930
257577,1,1,1,1,1,0,0,20250401,20250608
257578,1,1,1,1,1,0,0,20250401,20250608
257579,1,1,1,1,1,0,0,20250401,20250608
257580,1,1,1,1,1,0,0,20250401,20250608
257581,1,1,1,1,1,0,0,20250401,20250608
257582,1,1,1,1,1,0,0,20250401,20250608
257585,1,1,1,1,1,0,0,20250401,20250608
257586,1,1,1,1,1,0,0,20250401,20250608
257591,1,1,1,1,1,0,0,20250401,20250608
257594,1,1,1,1,1,0,0,20250401,20250608
257595,1,1,1,1,1,0,0,20250401,20250608
257596,1,1,1,1,1,0,0,20250401,20250608
257609,1,1,1,1,1,0,0,20250401,20250608
257610,1,1,1,1,1,0,0,20250401,20250608
257611,1,1,1,1,1,0,0,20250401,20250608
257612,1,1,1,1,1,0,0,20250401,20250608
257613,1,1,1,1,1,0,0,20250401,20250608
257614,1,1,1,1,1,0,0,20250401,20250608
257615,1,1,1,1,1,0,0,20250401,20250608
257616,1,1,1,1,1,0,0,20250401,20250608
257662,1,1,1,1,1,0,0,20250401,20250608
257665,1,1,1,1,1,0,0,20250401,20250608
257725,0,0,0,0,0,1,0,20250201,20260513
257726,0,0,0,0,0,1,0,20250201,20260513
257727,0,0,0,0,0,1,0,20250201,20260513
257728,0,0,0,0,0,1,0,20250201,20260513
257729,0,0,0,0,0,1,0,20250201,20260513
257730,0,0,0,0,0,1,0,20250201,20260513
257739,1,1,1,1,1,0,0,20250106,20260513
257740,1,1,1,1,1,0,0,20250106,20260513
257741,1,1,1,1,1,0,0,20250106,20260513
257742,1,1,1,1,1,0,0,20250106,20260513
257743,1,1,1,1,1,0,0,20250106,20260513
257744,1,1,1,1,1,0,0,20250106,20260513
257745,1,1,1,1,1,0,0,20250106,20260513
257746,1,1,1,1,1,0,0,20250106,20260513
257747,1,1,1,1,1,0,0,20250106,20260513
257748,1,1,1,1,1,0,0,20250106,20260513
257749,1,1,1,1,1,0,0,20250106,20260513
257750,1,1,1,1,1,0,0,20250106,20260513
257751,1,1,1,1,1,0,0,20250106,20260513
257752,1,1,1,1,1,0,0,20250106,20260513
257776,1,1,1,1,1,0,0,20250106,20260513
257777,1,1,1,1,1,0,0,20250106,20260513
257778,1,1,1,1,1,0,0,20250106,20260513
257779,1,1,1,1,1,0,0,20250106,20260513
257780,1,1,1,1,1,0,0,20250106,20260513
257781,1,1,1,1,1,0,0,20250106,20260513
257782,1,1,1,1,1,0,0,20250106,20260513
257783,1,1,1,1,1,0,0,20250106,20260513
257784,1,1,1,1,1,0,0,20250106,20260513
257785,1,1,1,1,1,0,0,20250106,20260513
257786,1,1,1,1,1,0,0,20250106,20260513
257787,1,1,1,1,1,0,0,20250106,20260513
257788,1,1,1,1,1,0,0,20250106,20260513
257789,1,1,1,1,1,0,0,20250106,20260513
257790,0,0,0,0,0,1,0,20250106,20260513
257791,0,0,0,0,0,1,0,20250106,20260513
257792,0,0,0,0,0,1,0,20250106,20260513
257793,0,0,0,0,0,1,0,20250106,20260513
257794,0,0,0,0,0,1,0,20250106,20260513
257800,1,1,1,1,1,0,0,20250106,20260513
257801,1,1,1,1,1,0,0,20250106,20260513
257802,1,1,1,1,1,0,0,20250106,20260513
257803,1,1,1,1,1,0,0,20250106,20260513
257804,1,1,1,1,1,0,0,20250106,20260513
257805,1,1,1,1,1,0,0,20250106,20260513
257806,1,1,1,1,1,0,0,20250106,20260513
257807,1,1,1,1,1,0,0,20250106,20260513
257808,1,1,1,1,1,0,0,20250106,20260513
257809,1,1,1,1,1,0,0,20250106,20260513
257810,1,1,1,1,1,0,0,20250106,20260513
257811,1,1,1,1,1,0,0,20250106,20260513
257812,1,1,1,1,1,0,0,20250106,20260513
257813,1,1,1,1,1,0,0,20250106,20260513
257814,1,1,1,1,1,0,0,20250106,20260513
257815,1,1,1,1,1,0,0,20250106,20260513
257816,1,1,1,1,1,0,0,20250106,20260513
257835,1,1,1,1,1,0,0,20250106,20260513
257836,1,1,1,1,1,0,0,20250106,20260513
257837,1,1,1,1,1,0,0,20250106,20260513
257838,1,1,1,1,1,0,0,20250106,20260513
257839,1,1,1,1,1,0,0,20250106,20260513
257840,1,1,1,1,1,0,0,20250106,20260513
257842,1,1,1,1,1,0,0,20250106,20260513
257843,1,1,1,1,1,0,0,20250106,20260513
257844,1,1,1,1,1,0,0,20250106,20260513
257845,1,1,1,1,1,0,0,20250106,20260513
257846,1,1,1,1,1,0,0,20250106,20260513
257847,1,1,1,1,1,0,0,20250106,20260513
257848,1,1,1,1,1,0,0,20250106,20260513
257849,1,1,1,1,1,0,0,20250106,20260513
257850,1,1,1,1,1,0,0,20250106,20260513
257862,1,1,1,1,1,0,0,20250401,20250608
257863,1,1,1,1,1,0,0,20250106,20280930
257864,1,1,1,1,1,0,0,20250106,20280930
257865,1,1,1,1,1,0,0,20250106,20280930
257866,1,1,1,1,1,0,0,20250106,20280930
257876,1,1,1,1,1,0,0,20250609,20260513
257877,1,1,1,1,1,1,1,20250101,20260513
257901,0,0,0,0,0,1,1,20250101,20260513
257902,1,1,1,1,1,0,0,20250101,20260513
257903,1,1,1,1,1,1,1,20250101,20260513
257912,0,0,0,0,0,1,1,20250102,20260513
257913,0,0,0,0,0,0,1,20250102,20260513
257914,1,1,1,1,1,0,0,20250102,20260513
257915,0,0,0,0,0,1,0,20250102,20260513
257923,0,0,0,1,0,0,0,20250501,20250930
257928,1,1,1,1,1,0,0,20250101,20300630
257930,0,0,0,0,0,1,1,20250101,20300630
257931,0,0,0,0,0,1,1,20250101,20300630
257933,1,1,1,1,1,0,0,20250101,20300630
257934,1,1,1,1,1,1,1,20250101,20300630
257935,0,0,0,0,0,1,1,20250101,20300630
257936,1,1,1,1,1,0,0,20250101,20300630
257937,0,0,0,0,0,1,1,20250101,20300630
257954,0,0,0,0,0,1,0,20250501,20251031
257956,0,0,0,0,1,0,0,20250501,20251130
258031,1,1,1,1,1,1,0,20250101,20321231
258033,0,0,0,0,0,0,1,20250101,20321231
258036,1,1,1,1,1,1,0,20250101,20321231
258038,1,1,1,1,1,0,0,20250101,20321231
258041,1,1,1,1,1,1,1,20250101,20321231
258045,1,1,1,1,1,0,0,20250101,20321231
258051,1,1,1,1,1,0,0,20250101,20321231
258052,1,1,1,1,1,1,0,20250101,20321231
258153,1,1,1,1,1,0,0,20250101,20321231
258154,1,1,1,1,1,0,0,20250101,20321231
258155,1,1,0,1,1,1,0,20250101,20321231
258156,0,0,1,0,0,0,0,20250101,20321231
258157,1,1,0,1,1,1,0,20250101,20321231
258158,0,0,1,0,0,0,0,20250101,20321231
258159,0,1,0,0,1,0,0,20250101,20321231
258160,0,1,0,0,1,0,0,20250101,20321231
258161,1,1,1,1,1,0,0,20250101,20321231
258162,1,1,1,1,1,0,0,20250101,20321231
258163,1,1,1,1,1,1,0,20250101,20321231
258164,1,1,1,1,1,0,0,20250101,20321231
258167,1,1,1,1,1,0,0,20250106,20250531
258168,0,0,0,0,0,1,0,20250106,20250531
258169,1,1,1,1,1,1,0,20250106,20250531
258170,1,1,1,1,1,0,0,20250106,20300731
258171,0,0,0,0,0,1,1,20250106,20300731
258179,1,1,1,1,1,0,0,20250106,20260513
258180,1,1,1,1,1,0,0,20250106,20260513
258182,1,1,1,1,1,0,0,20250106,20260513
258185,0,0,0,0,0,1,1,20250106,20260513
258187,1,1,1,1,1,0,0,20250106,20260513
258195,1,1,1,1,1,0,0,20250106,20260513
258204,1,0,0,0,0,0,0,20250106,20260513
258213,0,1,0,0,0,0,0,20250106,20260513
258222,0,0,1,0,0,0,0,20250106,20260513
258228,0,0,0,1,0,0,0,20250106,20260513
258239,0,0,0,0,1,0,0,20250106,20260513
258246,0,0,0,0,1,0,0,20250106,20260513
258250,0,0,0,0,0,1,0,20250106,20260513
258261,0,0,0,0,0,0,1,20250106,20260513
258274,0,1,0,1,0,0,0,20250201,20260513
258281,1,1,1,1,0,0,0,20250201,20260513
258282,1,1,1,1,0,0,0,20250201,20260513
258283,0,0,0,0,0,1,1,20250106,20280930
258284,0,0,0,0,1,0,0,20250201,20260513
258285,0,0,0,0,1,0,0,20250201,20260513
258286,0,0,0,0,0,1,0,20250201,20260513
258287,0,0,0,0,0,0,1,20250201,20260513
258288,1,1,1,1,1,0,0,20250303,20260513
258289,1,1,1,1,1,0,0,20250303,20260513
258290,1,1,1,1,1,0,0,20250303,20260513
258291,1,1,1,1,1,0,0,20250303,20260513
258295,1,1,1,1,1,0,0,20250303,20260513
258296,1,1,1,1,1,0,0,20250303,20260513
258297,1,1,1,1,1,0,0,20250303,20260513
258298,1,1,1,1,1,0,0,20250303,20260513
258299,1,1,1,1,1,0,0,20250303,20260513
258300,1,1,1,1,1,0,0,20250303,20260513
258301,1,1,1,1,1,0,0,20250303,20260513
258302,1,1,1,1,1,0,0,20250303,20260513
258303,1,1,1,1,1,0,0,20250303,20260513
258304,1,1,1,1,1,0,0,20250303,20260513
258305,1,1,1,1,1,0,0,20250303,20260513
258308,1,1,1,1,1,0,0,20250303,20260513
258309,1,1,1,1,1,0,0,20250303,20260513
258310,1,1,1,1,1,0,0,20250303,20260513
258311,1,1,1,1,1,0,0,20250303,20260513
258312,1,1,1,1,1,0,0,20250303,20260513
258313,1,1,1,1,1,0,0,20250303,20260513
258314,1,1,1,1,1,0,0,20250303,20260513
258315,1,1,1,1,1,0,0,20250303,20260513
258316,1,1,1,1,1,0,0,20250303,20260513
258320,1,1,1,1,1,0,0,20250303,20260513
258321,1,1,1,1,1,0,0,20250303,20260513
258323,1,1,1,1,1,0,0,20250303,20260513
258324,1,1,1,1,1,0,0,20250303,20260513
258325,0,0,0,0,0,1,1,20250303,20260513
258326,0,0,0,0,0,1,0,20250101,20321231
258327,0,0,0,0,0,0,1,20250101,20321231
258328,1,1,1,1,1,0,0,20250101,20321231
258329,1,1,1,1,1,0,0,20250101,20321231
258330,1,1,1,1,1,0,0,20250101,20321231
258331,1,1,1,1,1,0,0,20250101,20321231
258332,1,1,1,1,1,0,0,20250101,20321231
258335,1,1,1,1,1,0,0,20250106,20260513
258348,1,1,1,1,1,0,0,20250101,20321231
258354,0,0,0,0,0,0,1,20250101,20321231
258355,1,1,1,1,1,0,0,20250101,20321231
258358,0,0,0,0,1,0,0,20250101,20321231
258360,1,1,1,1,1,0,0,20250101,20321231
258361,0,0,0,0,0,1,1,20250101,20321231
258362,0,0,0,0,0,1,1,20250101,20321231
258363,1,1,1,1,1,0,0,20250101,20321231
258364,1,1,1,1,1,0,0,20250101,20321231
258365,1,1,1,1,1,0,0,20250101,20321231
258366,1,1,1,1,1,0,0,20250101,20321231
258367,1,1,1,1,1,0,0,20250101,20321231
258369,0,0,0,0,1,0,0,20250101,20321231
258371,1,1,1,1,1,0,0,20250101,20321231
258375,1,1,1,1,1,0,0,20250201,20260513
258376,0,0,0,0,0,1,0,20250201,20260513
258377,1,0,0,1,0,0,0,20250101,20321231
258401,1,1,1,1,1,0,0,20250101,20321231
258402,1,1,1,1,1,0,0,20250101,20321231
258403,1,1,1,1,1,0,0,20250101,20321231
258404,1,1,1,1,1,0,0,20250101,20321231
258405,0,0,0,0,0,1,0,20250101,20321231
258406,0,0,0,0,0,1,0,20250101,20321231
258407,0,0,0,0,0,1,0,20250101,20321231
258409,1,1,1,1,1,0,0,20250101,20321231
258410,1,1,1,1,1,0,0,20250101,20321231
258413,1,1,1,1,1,0,0,20250101,20321231
258414,0,0,0,0,0,0,1,20250101,20321231
258416,1,1,1,1,1,1,0,20250101,20321231
258418,0,0,0,0,1,0,0,20250101,20321231
258419,1,1,1,1,1,1,0,20250101,20321231
258421,0,0,0,0,0,1,0,20250101,20321231
258423,1,1,1,1,1,0,0,20250101,20321231
258424,1,1,1,1,1,0,0,20250101,20321231
258425,0,0,0,0,0,0,1,20250101,20321231
258426,0,0,0,0,0,0,1,20250101,20321231
258436,1,1,1,1,1,1,1,20250101,20321231
258438,1,1,1,1,1,0,0,20250101,20321231
258440,1,1,1,1,1,0,0,20250101,20321231
258443,0,0,0,0,0,1,0,20250101,20321231
258447,0,0,0,0,0,1,0,20250101,20321231
258448,0,0,0,0,0,1,0,20250101,20321231
258449,1,1,1,1,1,0,0,20250101,20321231
258450,1,1,1,1,1,0,0,20250101,20321231
258451,0,0,0,0,0,1,1,20250101,20321231
258457,1,1,1,1,1,1,0,20250101,20321231
258459,1,1,1,1,1,0,0,20250101,20321231
258461,1,1,1,1,1,0,0,20250101,20321231
258462,1,1,1,1,1,0,0,20250101,20321231
258464,1,1,1,1,1,0,0,20250101,20321231
258465,1,1,1,1,1,1,1,20250101,20321231
258466,1,1,1,1,1,1,1,20250101,20321231
258470,1,1,1,1,1,0,0,20250101,20321231
258472,1,1,1,1,1,0,0,20250101,20321231
258473,1,1,1,1,1,0,0,20250101,20321231
258474,1,1,1,1,1,0,0,20250101,20321231
258477,1,1,1,1,1,0,0,20250101,20321231
258479,0,0,0,0,0,1,0,20250101,20321231
258481,1,1,1,1,1,0,1,20250101,20321231
258483,0,0,0,0,0,1,0,20250101,20321231
258485,0,0,0,0,0,1,1,20250106,20300731
258487,0,0,0,0,0,1,1,20250106,20300731
258490,1,1,1,1,1,0,0,20250101,20321231
258491,0,0,0,0,0,0,1,20250101,20321231
258492,1,1,1,1,1,0,0,20250101,20321231
258517,1,1,1,1,1,0,0,20250303,20260513
258518,1,1,1,1,1,0,0,20250303,20260513
258519,1,1,1,1,1,0,0,20250303,20260513
258520,1,1,1,1,1,0,0,20250303,20260513
258521,1,1,1,1,1,0,0,20250303,20260513
258522,1,1,1,1,1,0,0,20250303,20260513
258523,1,1,1,1,1,0,0,20250303,20260513
258524,1,1,1,1,1,0,0,20250303,20260513
258525,1,1,1,1,1,0,0,20250303,20260513
258526,1,1,1,1,1,0,0,20250303,20260513
258527,1,1,1,1,1,0,0,20250303,20260513
258528,1,1,1,1,1,0,0,20250303,20260513
258529,1,1,1,1,1,0,0,20250303,20260513
258530,1,1,1,1,1,0,0,20250303,20260513
258545,1,1,1,1,1,0,0,20250303,20260513
258546,1,1,1,1,1,0,0,20250303,20260513
258547,1,1,1,1,1,0,0,20250303,20260513
258548,1,1,1,1,1,0,0,20250303,20260513
258549,1,1,1,1,1,0,0,20250303,20260513
258550,1,1,1,1,1,0,0,20250303,20260513
258551,1,1,1,1,1,0,0,20250303,20260513
258552,1,1,1,1,1,0,0,20250303,20260513
258553,1,1,1,1,1,0,0,20250303,20260513
258554,1,1,1,1,1,0,0,20250303,20260513
258555,1,1,1,1,1,0,0,20250303,20260513
258556,1,1,1,1,1,0,0,20250303,20260513
258557,1,1,1,1,1,0,0,20250303,20260513
258569,1,1,1,1,1,0,0,20250303,20260513
258570,1,1,1,1,1,0,0,20250303,20260513
258571,1,1,1,1,1,0,0,20250303,20260513
258572,1,1,1,1,1,0,0,20250303,20260513
258573,1,1,1,1,1,0,0,20250303,20260513
258574,1,1,1,1,1,0,0,20250303,20260513
258589,0,0,0,0,0,1,0,20250101,20321231
258592,1,1,1,1,1,1,0,20250101,20321231
258593,1,1,1,1,1,0,0,20250101,20321231
258594,1,1,1,1,1,0,0,20250101,20321231
258595,1,1,1,1,1,1,0,20250101,20321231
258596,1,1,1,1,1,0,0,20250101,20321231
258597,1,1,1,1,1,0,0,20250101,20321231
